b0ed2667-84cc-1a42-aa83-407d0f290905,485754435A83CC9A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A83CC9A,407D0F290906,20170923124024,2017-09-23 12:39:40.0,新疆、博尔塔拉蒙古自治州、博乐市、阿热勒托海牧场、呼和托里尕村
a78fb84f-2937-1741-8c12-407d0f28ea32,4857544322D6CA9B,CTC,HWTC,HG8145C,V3R018C10S110,4857544322D6CA9B,407D0F28EA33,20181128195041,2018-11-28 19:50:39.0,新疆、喀什地区、泽普县、奎依巴格乡、罕兰干村
8829558d-13f6-1943-96b7-407d0f27b003,485754439E58699A,CTC,HWTC,HG8145C,V3R017C10S103,485754439E58699A,407D0F27B004,20171002174127,2017-10-02 17:40:42.0,新疆、伊犁哈萨克自治州、伊宁县、阿乌利亚乡、哈萨克布力开村
e75c2ce4-052f-1d42-9226-f898b98cafb2,485754433621E59A,CTC,HWTC,HG8145C,V3R017C10S103,485754433621E59A,F898B98CAFB3,20170718172541,2017-07-18 17:24:55.0,新疆、阿勒泰地区、福海县、喀拉玛盖镇、多尔布力金村
26fd832f-750b-1e40-925d-f898b98cea73,4857544336266A9A,CTC,HWTC,HG8145C,V3R017C10S103,4857544336266A9A,F898B98CEA74,20170718163422,2017-07-18 16:33:36.0,新疆、阿勒泰地区、福海县、喀拉玛盖镇、喀拉苏村
764ba796-3490-154a-b7bb-506f771e54a8,48575443D94CCC9B,CTC,HWTC,HG8145C,V3R017C10S103,48575443D94CCC9B,506F771E54A9,20180416185804,2018-04-16 18:55:58.0,新疆、和田地区、和田县、罕艾日克镇、塔依塔克村
753179fb-72c0-174a-8290-407d0f290953,485754435A83D29A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A83D29A,407D0F290954,20170922115415,2017-09-22 11:53:30.0,新疆、博尔塔拉蒙古自治州、博乐市、阿热勒托海牧场、苏门迭布斯格村
dd24fa31-531a-164e-a51b-506f771f7713,4857544342DED59C,CTC,HWTC,HG8145C,V3R017C10S103,4857544342DED59C,506F771F7714,20180529165630,2018-05-29 16:54:26.0,新疆、巴音郭楞蒙古自治州、且末县、塔提让镇、阿德热斯曼村
d336d903-e8f7-184c-bfd8-f898b98cf03d,485754433626DC9A,CTC,HWTC,HG8145C,V3R017C10S103,485754433626DC9A,F898B98CF03E,20170912135513,2017-09-12 13:54:28.0,新疆、伊犁哈萨克自治州、伊宁县、巴依托海乡、下也台温村
bedf7d11-1f86-1d45-bf25-f898b98ce97c,485754433626579A,CTC,HWTC,HG8145C,V3R017C10S103,485754433626579A,F898B98CE97D,20170921183502,2017-09-21 18:34:18.0,新疆、伊犁哈萨克自治州、霍城县、大西沟乡、下村
c0edd2e2-156b-1d48-ad86-143004a504e7,48575443895BE99A,CUC,HWTC,HG8347R,V3R017C10S103,48575443895BE99A,143004A504E8,20180621172511,2018-06-21 17:25:12.0,新疆、博尔塔拉蒙古自治州、博乐市、兵团八十六团、十六连
752dd323-8d0d-1a44-95b6-f898b98c9ff4,485754433620AF9A,CTC,HWTC,HG8145C,V3R017C10S103,485754433620AF9A,F898B98C9FF5,20170811234445,2017-08-11 23:43:59.0,新疆、阿勒泰地区、富蕴县、喀拉布勒根乡、巴拉尔茨村
e5fe47c4-ef1e-184d-86d5-506f772136dd,48575443DCDE189C,CTC,HWTC,HG8145C,V3R017C10S103,48575443DCDE189C,506F772136DE,20180714144826,2018-07-14 14:46:25.0,新疆、阿克苏地区、沙雅县、英买力镇、库尔玛村
18dad6e3-b6ae-1c44-989d-506f77206738,48575443DCCE1F9C,CTC,HWTC,HG8145C,V3R017C10S103,48575443DCCE1F9C,506F77206739,20180716184255,2018-07-16 18:40:54.0,新疆、乌鲁木齐市、乌鲁木齐县、甘沟乡、团结村
58bcc338-1eb9-104a-935a-506f772067c7,48575443DCCE2A9C,CTC,HWTC,HG8145C,V3R017C10S103,48575443DCCE2A9C,506F772067C8,20180716185211,2018-07-16 18:50:11.0,新疆、乌鲁木齐市、乌鲁木齐县、甘沟乡、团结村
47f6447e-9f24-174b-8c93-506f77206919,48575443DCCE449C,CTC,HWTC,HG8145C,V3R018C10S110,48575443DCCE449C,506F7720691A,20181120134029,2018-11-20 13:40:27.0,新疆、乌鲁木齐市、乌鲁木齐县、水西沟镇、小东沟村
32c1541e-8d65-1249-a713-f898b98c935c,48575443361FB79A,CTC,HWTC,HG8145C,V3R017C10S103,48575443361FB79A,F898B98C935D,20170718175700,2017-07-18 17:56:14.0,新疆、阿勒泰地区、福海县、阔克阿尕什乡、阔克卓尔尕村
0b0d4335-be19-1b4f-8e2f-f898b98c86d1,48575443259F499A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259F499A,F898B98C86D2,20170630172627,2017-06-30 17:25:40.0,新疆、阿勒泰地区、哈巴河县、库勒拜乡、齐巴尔喀拉塔斯村
15063085-273c-164c-a95f-407d0f2901b5,4857544322D8999B,CTC,HWTC,HG8145C,V3R017C10S103,4857544322D8999B,407D0F2901B6,20180211142547,2018-02-11 14:23:51.0,新疆、和田地区、墨玉县、萨依巴格乡、克西拉克村
5b97cbf8-cf2a-1f4a-9559-506f771e5016,48575443D94C729B,CTC,HWTC,HG8145C,V3R017C10S103,48575443D94C729B,506F771E5017,20180416113358,2018-04-16 11:31:52.0,新疆、和田地区、墨玉县、扎瓦镇、托盖托格拉克村
6a4f604b-994f-1e44-856c-f898b98c8d9f,48575443355E3C9A,CTC,HWTC,HG8145C,V3R017C10S103,48575443355E3C9A,F898B98C8DA0,20170715195003,2017-07-15 19:49:17.0,新疆、阿勒泰地区、吉木乃县、托普铁热克乡、克孜勒加尔村
245837cf-9007-1a4f-8b15-f898b98c74bd,48575443259DE59A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259DE59A,F898B98C74BE,20170630100657,2017-06-30 10:06:11.0,新疆、阿勒泰地区、哈巴河县、萨尔布拉克镇、加郎阿什村
f7ae3979-3581-1948-8768-84a9c44f2d6a,4857544395DF899A,CUC,HWTC,HG8347R,V3R017C10S103,4857544395DF899A,84A9C44F2D6B,20171007195757,2017-10-07 19:57:57.0,新疆、和田地区、墨玉县、扎瓦镇、托格拉克麻扎村
356b88a8-afff-1d41-9849-407d0f275766,4857544377690A9A,CTC,HWTC,HG8145C,V3R017C10S103,4857544377690A9A,407D0F275767,20171008191014,2017-10-08 19:09:25.0,新疆、博尔塔拉蒙古自治州、精河县、托里镇、基布克村
24c85c4b-c4fb-1e4d-b5e2-f898b98ca00e,485754433620B19A,CTC,HWTC,HG8145C,V3R017C10S103,485754433620B19A,F898B98CA00F,20170919192315,2017-09-19 19:22:30.0,新疆、伊犁哈萨克自治州、霍城县、芦草沟镇、西宁庄子村
bebb8d49-8aef-194d-8e2e-407d0f276140,485754437769CC9A,CTC,HWTC,HG8145C,V3R017C10S103,485754437769CC9A,407D0F276141,20170922113051,2017-09-22 11:30:06.0,新疆、和田地区、于田县、奥依托格拉克乡、喀拉库木什村
da513b20-cce5-1146-bcb0-f898b98d118d,485754433F1E089A,CTC,HWTC,HG8145C,V3R017C10S103,485754433F1E089A,F898B98D118E,20181109115303,2018-11-09 11:53:01.0,新疆、阿勒泰地区、青河县、查干郭勒乡、加勒特尔塔斯村
1d33b05e-3787-1e4a-b56f-f898b98d11e8,485754433F1E0F9A,CTC,HWTC,HG8145C,V3R017C10S103,485754433F1E0F9A,F898B98D11E9,20181109122558,2018-11-09 12:25:56.0,新疆、阿勒泰地区、青河县、阿热勒乡、恰克勒德克村
2f98bbf7-34db-1243-a26d-407d0f290946,485754435A83D19A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A83D19A,407D0F290947,20170923185344,2017-09-23 18:53:00.0,新疆、博尔塔拉蒙古自治州、博乐市、阿热勒托海牧场、多尼吉尔村
b00d03f4-4b80-1541-8c0d-a08cf85155df,485754435155DF93,CTC,HWTC,HG8546M,V3R017C10S150,485754435155DF93,A08CF85155E0,20181108103610,2018-11-08 18:36:10.0,新疆、巴音郭楞蒙古自治州、尉犁县、喀尔曲尕乡、琼买里村
51a24909-9ece-1e46-80a1-506f771f843a,4857544342DFD89C,CTC,HWTC,HG8145C,V3R017C10S103,4857544342DFD89C,506F771F843B,20180627211414,2018-06-27 21:12:12.0,新疆、昌吉回族自治州、奇台县、七户乡、东塘村
4d218d68-fc3b-1949-9a86-f898b98c725a,48575443259DB69A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259DB69A,F898B98C725B,20170628105759,2017-06-28 10:57:12.0,新疆、阿勒泰地区、阿勒泰市、红墩镇、克亚乌特开勒村
f700d5f9-dd93-1449-9728-f898b98c766a,48575443259E069A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259E069A,F898B98C766B,20170626115923,2017-06-26 11:58:36.0,新疆、阿勒泰地区、福海县、阿尔达乡、阿尔达村
ecfe8668-c010-1a4f-807f-407d0f28f2ee,4857544322D7769B,CTC,HWTC,HG8145C,V3R018C10S110,4857544322D7769B,407D0F28F2EF,20181104171709,2018-11-04 17:17:06.0,新疆、喀什地区、泽普县、赛力乡、荒地村
18962cd9-03a2-1648-84c2-506f77210581,48575443DCDA4C9C,CTC,HWTC,HG8145C,V3R017C10S103,48575443DCDA4C9C,506F77210582,20180713192144,2018-07-13 19:19:44.0,新疆、吐鲁番地区、鄯善县、辟展乡、英也尔村
d8917562-c74b-1a4b-9c80-506f771fa2f3,4857544342E2359C,CTC,HWTC,HG8145C,V3R017C10S103,4857544342E2359C,506F771FA2F4,20180626132935,2018-06-26 13:27:33.0,新疆、昌吉回族自治州、奇台县、吉布库镇、达板河村
d277a250-1b34-174d-b100-f898b98cc110,4857544336233B9A,CTC,HWTC,HG8145C,V3R017C10S103,4857544336233B9A,F898B98CC111,20170810184652,2017-08-10 18:46:06.0,新疆、阿勒泰地区、阿勒泰市、阿苇滩镇、毕依克哈巴克村
f21212d4-4b48-1145-bae1-f898b98c999b,485754433620329A,CTC,HWTC,HG8145C,V3R017C10S103,485754433620329A,F898B98C999C,20170716122314,2017-07-16 12:22:27.0,新疆、阿勒泰地区、青河县、阿热勒托别镇、科克托别村
a483585e-603e-1c42-a16a-7858605e8699,48575443EFA9369B,CUC,HWTC,HG8347R,V3R018C10S110,48575443EFA9369B,7858605E869A,20181031140141,2018-10-31 14:01:41.0,新疆、阿克苏地区、阿克苏市、红旗坡农场、红旗坡十三队
3997120c-1783-174c-9627-f898b98cca34,485754433623EF9A,CTC,HWTC,HG8145C,V3R017C10S103,485754433623EF9A,F898B98CCA35,20170919182350,2017-09-19 18:23:05.0,新疆、伊犁哈萨克自治州、伊宁市、达达木图乡、达达木图村
6ff937d3-c6bf-124a-a613-7858605ecb4e,48575443EFAE7F9B,CUC,HWTC,HG8347R,V3R018C10S110,48575443EFAE7F9B,7858605ECB4F,20181030181801,2018-10-30 18:18:01.0,新疆、阿克苏地区、阿克苏市、红旗坡农场、红旗坡六队
ee04b0c9-1230-1049-820e-7858605e7ea0,48575443EFA8999B,CUC,HWTC,HG8347R,V3R018C10S110,48575443EFA8999B,7858605E7EA1,20181030172106,2018-10-30 17:21:06.0,新疆、阿克苏地区、阿克苏市、红旗坡农场、红旗坡六队
3939b8d2-9fc6-124f-8468-7858605eb370,48575443EFACA99B,CUC,HWTC,HG8347R,V3R018C10S110,48575443EFACA99B,7858605EB371,20181030160844,2018-10-30 16:08:44.0,新疆、阿克苏地区、阿克苏市、红旗坡农场、红旗坡十三队
feef4ba0-e93d-154f-bf6a-f898b98c9eaf,485754433620969A,CTC,HWTC,HG8145C,V3R017C10S103,485754433620969A,F898B98C9EB0,20170805191934,2017-08-05 19:18:48.0,新疆、阿勒泰地区、布尔津县、阔斯特克乡、萨尔库木村
40fd78c8-3f88-1f42-8a4a-407d0f2802d6,48575443DB41959A,CTC,HWTC,HG8145C,V3R017C10S103,48575443DB41959A,407D0F2802D7,20171202161228,2017-12-02 16:11:10.0,新疆、伊犁哈萨克自治州、巩留县、阿克吐别克镇、齐那尔村
6ec2127b-5cbd-1043-a015-407d0f2908c4,485754435A83C79A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A83C79A,407D0F2908C5,20171003164609,2017-10-03 16:45:24.0,新疆、和田地区、墨玉县、雅瓦乡、托特艾格勒村
cd3c9466-837e-184f-b682-407d0f2888bf,48575443069DCB9B,CTC,HWTC,HG8145C,V3R018C10S110,48575443069DCB9B,407D0F2888C0,20181028181404,2018-10-28 18:14:02.0,新疆、喀什地区、莎车县、阿扎特巴格乡、亚普玛村
e1c9aad5-ad61-1541-b95c-f898b98c8a93,48575443355E009A,CTC,HWTC,HG8145C,V3R017C10S103,48575443355E009A,F898B98C8A94,20170716160715,2017-07-16 16:06:29.0,新疆、阿勒泰地区、青河县、阿热勒托别镇、阿亚克阿克哈仁村
8ff165b6-01c7-1746-a638-506f771fa0f8,4857544342E20E9C,CTC,HWTC,HG8145C,V3R017C10S103,4857544342E20E9C,506F771FA0F9,20180702124409,2018-07-02 12:42:07.0,新疆、昌吉回族自治州、阜康市、九运街镇、七运湖村
485ef428-913c-164c-90eb-e472e2f841f3,48575443382F2F9B,CUC,HWTC,HG8347R,V3R017C10S103,48575443382F2F9B,E472E2F841F4,20180624193422,2018-06-24 19:34:22.0,新疆、哈密地区、哈密市、西山乡、卡拉卡依提村
748c1641-2da6-1246-b367-f8758838fd86,485754431CB9DC9A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB9DC9A,F8758838FD87,20171018203335,2017-10-18 20:33:35.0,新疆、喀什地区、英吉沙县、芒辛乡、托万阔尕什村
d55dab50-92e8-144e-8450-f8758838f36b,485754431CB9159A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB9159A,F8758838F36C,20171229194601,2017-12-29 19:46:01.0,新疆、喀什地区、叶城县、棋盘乡、协依合拉村
84231d69-95c0-144d-97e9-f8758838e8e8,485754431CB8469A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB8469A,F8758838E8E9,20171019184131,2017-10-19 18:41:31.0,新疆、喀什地区、伽师县、和夏阿瓦提乡、墩艾日克村
21b5964d-c477-1748-9bc6-f8758838e54d,485754431CB7FF9A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB7FF9A,F8758838E54E,20171020181739,2017-10-20 18:17:39.0,新疆、喀什地区、伽师县、英买里乡、墩迪瓦依村
b256c65c-4ac6-1f47-a5e0-f8758838f66a,485754431CB9509A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB9509A,F8758838F66B,20171021211025,2017-10-21 21:10:26.0,新疆、喀什地区、巴楚县、英吾斯坦乡、库木库勒村
a2e17c2c-06e3-1448-b6cf-f8758838e8a7,485754431CB8419A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB8419A,F8758838E8A8,20171016122523,2017-10-16 12:25:23.0,新疆、喀什地区、喀什市、帕哈太克里乡、索古鲁克村
5180436e-3acc-164f-86f0-446a2e6eff03,485754436EFF0397,CMCC,HWTC,HG8546M,V3R017C10S102,485754436EFF0397,446A2E6EFF04,20171225200337,2017-12-25 20:03:37.0,新疆、和田地区、和田市、肖尔巴格乡、肖尔巴格村
65b3f9ba-5d73-114a-95f3-446a2e6f4e14,485754436F4E1497,CMCC,HWTC,HG8546M,V3R017C10S102,485754436F4E1497,446A2E6F4E15,20171024130334,2017-10-24 13:03:35.0,新疆、和田地区、和田市、肖尔巴格乡、阿克兰干村
0c637fa8-f8df-1f4c-a455-f8758838e9c5,485754431CB8579A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB8579A,F8758838E9C6,20171022134808,2017-10-22 13:48:09.0,新疆、喀什地区、疏勒县、英阿瓦提乡、喀拉亚村
df7dfe28-48e9-184a-bcc9-f8758838f76e,485754431CB9649A,CMCC,HWTC,HG8546M,V3R017C10S102,485754431CB9649A,F8758838F76F,20171021231156,2017-10-21 23:11:57.0,新疆、喀什地区、巴楚县、英吾斯坦乡、英吾斯塘村
4d69b423-7575-1045-9ca5-407d0f2913f0,485754435A84A39A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A84A39A,407D0F2913F1,20170920174847,2017-09-20 17:48:02.0,新疆、博尔塔拉蒙古自治州、博乐市、小营盘镇、青得里浩特呼尔村
5a3159aa-715c-1d4a-ad6d-f898b98c8558,48575443259F2C9A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259F2C9A,F898B98C8559,20170705124718,2017-07-05 12:46:31.0,新疆、阿勒泰地区、哈巴河县、萨尔塔木乡、克依克拜村
1a8dbd5b-7f12-1747-9fd3-506f7720620a,48575443DCCDB99C,CTC,HWTC,HG8145C,V3R017C10S103,48575443DCCDB99C,506F7720620B,20180712173921,2018-07-12 17:37:20.0,新疆、阿克苏地区、柯坪县、阿恰勒镇、盖孜力克村
52b69f25-8b28-1f4e-941f-e472e2f8421a,48575443382F329B,CUC,HWTC,HG8347R,V3R017C10S103,48575443382F329B,E472E2F8421B,20180626171851,2018-06-26 17:18:52.0,新疆、哈密地区、巴里坤哈萨克自治县、奎苏镇、南湾村
2c5963f8-2eab-1244-998c-506f771f801d,4857544342DF879C,CTC,HWTC,HG8145C,V3R017C10S103,4857544342DF879C,506F771F801E,20180603120147,2018-06-03 11:59:44.0,新疆、巴音郭楞蒙古自治州、焉耆回族自治县、五号渠乡、查汗渠村
d90f1dc1-3614-1a43-aaa4-407d0f275370,485754437768BC9A,CTC,HWTC,HG8145C,V3R017C10S103,485754437768BC9A,407D0F275371,20171006195728,2017-10-06 19:56:41.0,新疆、和田地区、皮山县、科克铁热克乡、科克亚村
a302a214-494a-144f-bce1-506f771f9077,4857544342E0C99C,CTC,HWTC,HG8145C,V3R017C10S103,4857544342E0C99C,506F771F9078,20180717180905,2018-07-17 18:07:05.0,新疆、巴音郭楞蒙古自治州、和静县、和静镇、克再村
24b53c2a-684b-1a4f-920e-f898b98c75f5,48575443259DFD9A,CTC,HWTC,HG8145C,V3R017C10S103,48575443259DFD9A,F898B98C75F6,20170630114700,2017-06-30 11:46:14.0,新疆、阿勒泰地区、吉木乃县、吉木乃镇、别勒阿热克村
0
084a6ca5-ef6a-104d-936d-f898b98c9981,485754433620309A,CTC,HWTC,HG8145C,V3R017C10S103,485754433620309A,F898B98C9982,20180710172047,2018-07-10 17:18:45.0,新疆、阿勒泰地区、布尔津县、冲乎尔镇、江阿加依村
9003614a-d08b-164a-8e7a-407d0f290654,485754435A83979A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A83979A,407D0F290655,20170923171552,2017-09-23 17:15:07.0,新疆、博尔塔拉蒙古自治州、博乐市、阿热勒托海牧场、阿热勒托哈村
4d728e67-b068-1b41-b4ad-f898b98e822c,485754431D44EA9B,CTC,HWTC,HG8145C,V3R017C10S103,485754431D44EA9B,F898B98E822D,20180710184437,2018-07-10 18:42:36.0,新疆、喀什地区、塔什库尔干塔吉克、马尔洋乡、皮勒村
e7bdbf52-a1de-1a41-8d06-407d0f290a4a,485754435A83E59A,CTC,HWTC,HG8145C,V3R018C10S110,485754435A83E59A,407D0F290A4B,20181010194731,2018-10-10 19:45:40.0,新疆、和田地区、墨玉县、雅瓦乡、库来克村
b083a288-b80f-124c-8ae4-407d0f27b6d1,485754439E58EF9A,CTC,HWTC,HG8145C,V3R018C10S110,485754439E58EF9A,407D0F27B6D2,20181010134928,2018-10-10 13:47:37.0,新疆、伊犁哈萨克自治州、尼勒克县、苏布台乡、克其克苏布台村
e7b05f65-369f-1f4b-8022-506f771f8a93,4857544342E0559C,CTC,HWTC,HG8145C,V3R017C10S103,4857544342E0559C,506F771F8A94,20180717133733,2018-07-17 13:35:32.0,新疆、巴音郭楞蒙古自治州、轮台县、野云沟乡、阿克塔木村
ddda943e-9ee4-1944-82a4-f898b98cf56b,485754433627429A,CTC,HWTC,HG8145C,V3R017C10S103,485754433627429A,F898B98CF56C,20170909161937,2017-09-09 16:18:52.0,新疆、伊犁哈萨克自治州、伊宁县、萨木于孜乡、下萨木于孜村
84ef7651-56d0-1745-9dd6-f898b98cb7f9,485754433622889A,CTC,HWTC,HG8145C,V3R017C10S103,485754433622889A,F898B98CB7FA,20170920184852,2017-09-20 18:48:07.0,新疆、伊犁哈萨克自治州、昭苏县、洪纳海乡、开斯克村
0a7bf71b-398b-1349-a132-f898b98ca5f2,485754433621259A,CTC,HWTC,HG8145C,V3R017C10S103,485754433621259A,F898B98CA5F3,20170728202634,2017-07-28 20:25:47.0,新疆、阿勒泰地区、哈巴河县、库勒拜乡、库勒拜阿克齐村
e91dc8ab-f1c3-1d47-bf2f-f898b98cf349,485754433627189A,CTC,HWTC,HG8145C,V3R017C10S103,485754433627189A,F898B98CF34A,20170727112019,2017-07-27 11:19:32.0,新疆、阿勒泰地区、阿勒泰市、拉斯特乡、诺改特村
a7caf635-54ec-1f41-aa9c-f898b98cd16a,4857544336247D9A,CTC,HWTC,HG8145C,V3R018C10S110,4857544336247D9A,F898B98CD16B,20181003154059,2018-10-03 15:39:06.0,新疆、伊犁哈萨克自治州、伊宁县、吐鲁番于孜乡、下吐鲁番于孜村
7f3e77ce-5346-1440-8ce0-f898b98cedcd,485754433626AC9A,CTC,HWTC,HG8145C,V3R017C10S103,485754433626AC9A,F898B98CEDCE,20170914133045,2017-09-14 13:30:00.0,新疆、伊犁哈萨克自治州、新源县、喀拉布拉镇、阿克其村
0e74b2a1-913c-1546-afb3-407d0f27fbe1,48575443DB410C9A,CTC,HWTC,HG8145C,V3R017C10S103,48575443DB410C9A,407D0F27FBE2,20171203183308,2017-12-03 18:31:49.0,新疆、伊犁哈萨克自治州、尼勒克县、胡吉尔台乡、阿克塔斯村
af556a38-9a72-1746-b94f-407d0f276a23,48575443776A7B9A,CTC,HWTC,HG8145C,V3R017C10S103,48575443776A7B9A,407D0F276A24,20170930213609,2017-09-30 21:35:25.0,新疆、博尔塔拉蒙古自治州、精河县、阿合其农场、牧业队
fcc2ca43-4aa2-124b-a887-407d0f291639,485754435A84D09A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A84D09A,407D0F29163A,20181001154902,2018-10-01 15:47:09.0,新疆、和田地区、洛浦县、布亚乡、阿勒提来村
1a477bcd-32e8-1d40-9921-c4ff1ff9feed,4857544308B0A39B,CUC,HWTC,HG8347R,V3R018C10S110,4857544308B0A39B,C4FF1FF9FEEE,20181001100827,2018-10-01 10:08:28.0,新疆、巴音郭楞蒙古自治州、和硕县、乃仁克尔乡、伯信特村
fef65535-7573-104e-ab85-84a9c44f226f,4857544395DED69A,CUC,HWTC,HG8347R,V3R017C10S103,4857544395DED69A,84A9C44F2270,20171108161458,2017-11-08 16:14:59.0,新疆、和田地区、策勒县、博斯坦乡、阿亚克喀拉苏村
8404cd8c-5a9c-1a47-acb2-f898b98cdd0b,485754433625629A,CTC,HWTC,HG8145C,V3R017C10S103,485754433625629A,F898B98CDD0C,20170914172305,2017-09-14 17:22:20.0,新疆、伊犁哈萨克自治州、伊宁县、巴依托海乡、下喀勒其塔木村
f89d8c2f-6cd5-1042-be49-002ec7cd9e46,485754435466D39B,CUC,HWTC,HG8347R,V3R018C10S110,485754435466D39B,002EC7CD9E47,20180928193649,2018-09-28 19:36:49.0,新疆、塔城地区、裕民县、江格斯乡、牧业新村
ba48b7b6-86cc-1343-aba8-505dac783232,48575443627FA39C,CUC,HWTC,HG8347R,V3R018C10S110,48575443627FA39C,505DAC783233,20180928192811,2018-09-28 19:28:21.0,新疆、塔城地区、裕民县、江格斯乡、牧业新村
bcdb194c-d23f-1348-9ef2-f898b98cd0f5,485754433624749A,CTC,HWTC,HG8145C,V3R017C10S103,485754433624749A,F898B98CD0F6,20170921122841,2017-09-21 12:27:57.0,新疆、伊犁哈萨克自治州、霍城县、三道河乡、塔尔吉村
3413e0d1-f884-174f-b12a-506f771e4e01,48575443D94C499B,CTC,HWTC,HG8145C,V3R017C10S103,48575443D94C499B,506F771E4E02,20180420104117,2018-04-20 10:39:11.0,新疆、和田地区、墨玉县、阔依其乡、库勒艾日克村
0
cd0bb142-5b79-194e-8047-f898b98cb64c,485754433622679A,CTC,HWTC,HG8145C,V3R017C10S103,485754433622679A,F898B98CB64D,20170913155432,2017-09-13 15:53:47.0,新疆、伊犁哈萨克自治州、伊宁县、英塔木镇、英塔木村
c7882e6a-55e2-1c43-96ee-407d0f27ad04,485754439E582E9A,CTC,HWTC,HG8145C,V3R017C10S103,485754439E582E9A,407D0F27AD05,20170926124957,2017-09-26 12:49:12.0,新疆、伊犁哈萨克自治州、伊宁县、阿热吾斯塘乡、海勒潘买里村
016d40e2-ebea-1d4e-8139-f898b98cdf54,4857544336258F9A,CTC,HWTC,HG8145C,V3R017C10S103,4857544336258F9A,F898B98CDF55,20170910181433,2017-09-10 18:13:48.0,新疆、伊犁哈萨克自治州、伊宁县、维吾尔玉其温乡、维吾尔玉其温村
5e4ad3fe-3189-1e4a-a5f1-407d0f2915f8,485754435A84CB9A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A84CB9A,407D0F2915F9,20170922205951,2017-09-22 20:59:06.0,新疆、和田地区、民丰县、若克雅乡、阿奇玛村
37e8ed65-762f-1a49-a5c7-407d0f2916c8,485754435A84DB9A,CTC,HWTC,HG8145C,V3R017C10S103,485754435A84DB9A,407D0F2916C9,20170917172328,2017-09-17 17:22:43.0,新疆、博尔塔拉蒙古自治州、博乐市、小营盘镇、托里布拉格西村
b40f6452-ac42-1b43-bb9c-f898b98c8fce,48575443361F719A,CTC,HWTC,HG8145C,V3R017C10S103,48575443361F719A,F898B98C8FCF,20170915180147,2017-09-15 18:01:02.0,新疆、伊犁哈萨克自治州、伊宁县、曲鲁海乡、皮芽子村
